imglink,infolink,name,city,country,lat,lng
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2E5ZWRiODVhLWJiNTMtNDQxMC1hMjM1LTdjNWJmOWRmZjNlYWFhOWMxYzEzZTg3ZTZhOTMxNV9LdWJ1SXNsYW5kXzAyLmpwZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ/KubuIsland_02.jpg,https://www.atlasobscura.com/places/kubu-island,Kubu Island ,Mmatshumo,Botswana,-20.893,25.819
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2U2OGQ1OWEzMzA2OWFiYmZkNV82MDc1MjczNTI0X2JlMDFkNGVlNThfYi5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0/6075273524_be01d4ee58_b.jpg,https://www.atlasobscura.com/places/matsieng-footprints,Matsieng Footprints,Kgatleng,Botswana,-24.352119,26.092604
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2xneHZhdzUxeXM1ZmRjY2VlMmYzNTVhNzY1MTdfTWFrZ2FkaWtnYWRpX0Jhc2luXy1fQm90c3dhbmFfLV9wYW5vcmFtaW8uanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/Makgadikgadi_Basin_-_Botswana_-_panoramio.jpg,https://www.atlasobscura.com/places/makgadikgadi-salt-pans,Makgadikgadi Salt Pans,Tutume,Botswana,-20.591626,24.672443
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2U4YjlsOW1idXdscG1pN203MDA2NzJiNDYzNzUwMzZjYzZfa2Vib2t3ZSB2aWV3LmpwZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ/kebokwe%20view.jpg,https://www.atlasobscura.com/places/kebokwes-cave,Kebokwe's Cave,Molepolole,Botswana,-24.396582,25.497047
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2NkZGExOGJjOTRmOTQzZjM1MV84MDBweC0zX0Rpa2dvc2kuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d,https://www.atlasobscura.com/places/the-three-dikgosi-gaborone-botswana,The Three Dikgosi,Gaborone,Botswana,-24.64486,25.90735
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL3A3OWVybGt3bjlnaWNrN3QzNDA0OWY0NmMxMjEzZGI5ZTNfbGlvbnMgaG91c2UgY29tcHJlc3NlZC5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0/lions%20house%20compressed.jpg,https://www.atlasobscura.com/places/the-lion-house-gorongosa-mozambique,The Lion House,Gorongosa,Mozambique,-18.690278,34.313611
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzkyZjYxZGM3YWU1ZGM2M2Q0NGZiNWM5MzE1OGRkZjA1MmM0YTFkODEuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/92f61dc7ae5dc63d44fb5c93158ddf052c4a1d81.jpg,https://www.atlasobscura.com/places/grande-hotel-of-beira,Grande Hotel of Beira,Beira,Mozambique,-19.847222,34.840556
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzA4NTk3ZmExM2ZiYTMyODAxOV9tYXB1dG8tdGF4aWRlcm15LTQuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d,https://www.atlasobscura.com/places/maputo-natural-history-museum,Maputo Natural History Museum,Maputo,Mozambique,-25.966667,32.583333
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzg3M2M3ZDhlLWFiNjUtNGVkZC04YmFkLTYwNjM0YjFmOGVkZmY0MjRjZjQ3M2VmNzY5ZmVhMF9Nb3ogRGVwbG95bWVudCAyMDE5LTg4LmpwZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ/Moz%20Deployment%202019-88.jpg,https://www.atlasobscura.com/places/macuti-lighthouse-and-shipwreck,Macuti Lighthouse and Shipwreck,Beira,Mozambique,-19.843218,34.898372
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzMxMTEyNDY2MjVfNzk1ZjQwNzY5MS5qcGciXSxbInAiLCJjb252ZXJ0IiwiLWF1dG8tb3JpZW50ICJdLFsicCIsInRodW1iIiwiNjAweDQwMCswKzAiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ/3111246625_795f407691.jpg,https://www.atlasobscura.com/places/city-hall-station,City Hall Station,New York,United States,40.71335,-74.00458
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzk4Y2QyM2VlYjNhMmE0NDVkOF9XYXZlX09yZ2FuXzIuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/Wave_Organ_2.jpg,https://www.atlasobscura.com/places/wave-organ,The Wave Organ,San Francisco,United States,37.808501,-122.439824
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzdlZWI1YzdmODQyYWVjNzAxNF83MTc2NTUxNTc0XzM1NjljOThjMjJfaC5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0/7176551574_3569c98c22_h.jpg,https://www.atlasobscura.com/places/underground-tunnels-los-angeles,Underground Tunnels of Los Angeles,Los Angeles,United States,34.055848,-118.244728
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzZiMWJlOGI5ZDRhMzM1YTQ5ZGRhZGQzNTdiNTFmNjJiRFNDXzAyNjguanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/DSC_0268.jpg,https://www.atlasobscura.com/places/evolution-nature-store,Evolution Nature Store,New York,United States,40.728138,-73.9948
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2RyZWFtMDItaW1nX2Fzc2lzdF9jdXN0b20uanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/dream02-img_assist_custom.jpg,https://www.atlasobscura.com/places/dream-house,Dream House,New York,United States,40.718463,-74.004784
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzc1N2FhOGVlZmRlZGIzMGZmMjdiZTk5OTk2ZjY4NjZhZWEwMzBmYzEuanBnIl0sWyJwIiwiY29udmVydCIsIi1hdXRvLW9yaWVudCAiXSxbInAiLCJ0aHVtYiIsIjY1Mng0MzUrMjIrNDkiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ/757aa8eefdedb30ff27be99996f6866aea030fc1.jpg,https://www.atlasobscura.com/places/secret-tiled-staircase,Secret Tiled Staircase,San Francisco,United States,37.75625,-122.473451
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2FlYWFhMjY0ZGQyMjBiNDNjYV93aW5jaGVzdGVyLmpwZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ/winchester.jpg,https://www.atlasobscura.com/places/winchester-mystery-house,The Winchester Mystery House,San Jose,United States,37.318946,-121.9506
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzM1OTk0Y2RiOWI5NmQ2NDE5YV81NTc1NTk4OTUyXzhkY2VlODljZDlfYi5qcGciXSxbInAiLCJjb252ZXJ0IiwiLWF1dG8tb3JpZW50ICJdLFsicCIsInRodW1iIiwiNjgzeDQ1NSswKzEzMSJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/5575598952_8dcee89cd9_b.jpg,https://www.atlasobscura.com/places/magowans-infinite-mirror-maze,Magowan's Infinite Mirror Maze,San Francisco,United States,37.810024,-122.410356
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzZmNmRhNzdjZmVhYjQ1NDVhY185MzcyMDg2NzMxX2FkN2JmNzkxNmZfay5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0,https://www.atlasobscura.com/places/hidden-beach-playa-del-almor,Hidden Beach,Islas Marietas,Mexico,20.704039,-105.564935
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzg3MThmOGE4ODI2OTFjNzdhMjA0YjUzNDI5YmM2N2ExZGM3MTJmMjQuanBnIl0sWyJwIiwiY29udmVydCIsIi1hdXRvLW9yaWVudCAiXSxbInAiLCJ0aHVtYiIsIjEwMjN4NjgyKzArMCJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/8718f8a882691c77a204b53429bc67a1dc712f24.jpg,https://www.atlasobscura.com/places/la-isla-de-las-munecas,La Isla de las Muñecas (Island of the Dolls),Mexico City,Mexico,19.290794,-99.098584
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2M1NjVmMWFjYTFmMzVlM2MzZF9vcmdhbmljYXJjaGl0ZWN0dXJlUU4yLmpwZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ,https://www.atlasobscura.com/places/quetzalcoatl-s-nest,Quetzalcoatl’s Nest,Naucalpan,Mexico,19.479314,-99.279154
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2M1ODk4OTkyNGQwYzMxNGU5MjQzMjk1YzhmZTcxMmQ3MGY3ZjYyZjYuanBnIl0sWyJwIiwiY29udmVydCIsIi1hdXRvLW9yaWVudCAiXSxbInAiLCJ0aHVtYiIsIjY0MHg0MjYrMCswIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0/c58989924d0c314e9243295c8fe712d70f7f62f6.jpg,https://www.atlasobscura.com/places/cenote-xkeken,Cenote Xkeken,Dzitnup,Mexico,20.661718,-88.243513
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL05haWNhXzA2LmpwZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ/Naica_06.jpg,https://www.atlasobscura.com/places/giant-crystals-naica,Giant Crystals of Naica,Naica,Mexico,27.851689,-105.49786
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzY5NzBkOTFlYzcxZThhYTcxZjk5MTljYTNiNzZiOTY1NGY3NTFhMmEuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/6970d91ec71e8aa71f9919ca3b76b9654f751a2a.jpg,https://www.atlasobscura.com/places/la-casa-azul,La Casa Azul,Mexico City,Mexico,19.355181,-99.162464
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzUxZjI2NzVjLWYzMGQtNDRiNC04YjJhLWNiOWU2YjZlN2RjZWE0Y2YyNGFmMTI5M2FhOGJmMF9JTUdfMDUwOC5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0/IMG_0508.jpg,https://www.atlasobscura.com/places/mercado-de-sonora,Mercado de Sonora ,Mexico City,Mexico,19.420583,-99.124863
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzkwNDE2YWVlYmFlNDlkOTc2ZV9sYXBvemFzMS5KUEciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0/90416aeebae49d976e_lapozas1.JPG,https://www.atlasobscura.com/places/las-pozas,Las Pozas,Xilitla,Mexico,21.396703,-98.996719
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzg2ZTRhMTYyMzA4NDU5NTY1ZV9tb25rZXkuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d,https://www.atlasobscura.com/places/the-monkey-s-paw-toronto-ontario,The Monkey's Paw,Toronto,Canada,43.660277,-79.432657
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzU4ZTM5ZGVhMGVhNzNkNmZiOTVmNWMyNmJjMzEyMzc2YTQ3NGYxMmEuanBnIl0sWyJwIiwiY29udmVydCIsIi1hdXRvLW9yaWVudCAiXSxbInAiLCJ0aHVtYiIsIjYzN3g0MjUrMiswIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0/58e39dea0ea73d6fb95f5c26bc312376a474f12a.jpg,https://www.atlasobscura.com/places/enchanted-forest-british-columbia,The Enchanted Forest,Malakwa,Canada,50.971189,-118.563423
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2RiMzFhZGU5OWFiMzUxOGQyYjViOTZjM2NmYjRlN2VkODg5YjM1NzguanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/db31ade99ab3518d2b5b96c3cfb4e7ed889b3578.jpg,https://www.atlasobscura.com/places/vandusen-garden-s-elizabethan-hedge-maze,VanDusen Garden's Elizabethan Hedge Maze,Vancouver,Canada,49.238556,-123.128722
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2M4ZmU2NTc5NThkN2E4NTJhM19TZW1pbmFyX3Jvb21fYW5kX21lenphbmluZS5qcGciXSxbInAiLCJjb252ZXJ0IiwiLWF1dG8tb3JpZW50ICJdLFsicCIsInRodW1iIiwiODk4eDU5OCsyKzI1Il0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0,https://www.atlasobscura.com/places/thomas-fisher-rare-books-library,Thomas Fisher Rare Book Library ,Toronto,Canada,43.664097,-79.398465
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzgyMDEyZWEwMDM0YTRkMGM1MTc2MTIwYjIxZWQ4Y2U3NGE4YzhlYmYuanBnIl0sWyJwIiwiY29udmVydCIsIi1hdXRvLW9yaWVudCAiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDArMzIrMjY1Il0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0/82012ea0034a4d0c5176120b21ed8ce74a8c8ebf.jpg,https://www.atlasobscura.com/places/free-spirit-spheres,Free Spirit Spheres,Qualicum Beach,Canada,49.38202,-124.614092
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzFmYzhlY2YzYjJkNDZjOTA4NF8yMzE3MDAwNTMyMV80ZTJiZDBhYTc2X28uanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/23170005321_4e2bd0aa76_o.jpg,https://www.atlasobscura.com/places/casa-loma,Casa Loma,Toronto,Canada,43.67806,-79.40941
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzNkNzE0OWE2NjBkZmMyODhiNF9JTUdfOTk2Mi5KUEciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0,https://www.atlasobscura.com/places/biosphere-of-montreal,Biosphere of Montreal,Montreal,Canada,45.518988,-73.534194
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzJkMTAyYjNiMWRkMWRiY2YyNl82OTkyMDQ3MTc3Xzg0NzI3MzYwNGZfei5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0,https://www.atlasobscura.com/places/capilano-suspension-bridge-2,Capilano Suspension Bridge,West Vancouver,Canada,49.342943,-123.114771
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2E1YzdiZDM2LWM2NGQtNDZiOS1hOGI2LTQxNjI1YzA5ZTMyYjI2MTlkYjAzM2M4OTI3MmExN19FRkU0REouanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/EFE4DJ.jpg,https://www.atlasobscura.com/places/el-ateneo-grand-splendid,El Ateneo Grand Splendid,Buenos Aires,Argentina,-34.595842,-58.394124
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzllNTA1ZDUzYzViMmUyNThjOV8yMDQ4cHgtMTUzXy1fR2xhY2llcl9QZXJpdG9fTW9yZW5vXy1fR3JvdHRlX2dsYWNpYWlyZV8tX0phbnZpZXJfMjAxMC5qcGciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0/2048px-153_-_Glacier_Perito_Moreno_-_Grotte_glaciaire_-_Janvier_2010.jpg,https://www.atlasobscura.com/places/perito-moreno-glacier,Perito Moreno Glacier,Los Glaciares National Park,Argentina,-50.471397,-73.036367
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzA5MTkyMzY3YTllYjBhNDRkY18yNTc0NzI1NjM0X2ViNmIyODc5MTlfei0xLmpwZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ,https://www.atlasobscura.com/places/iguazu-falls,Iguazu Falls,Foz do Iguaçu,Argentina,-25.695404,-54.436961
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2U4MmU3ODBmYTE2YzY4YmYyMDJiNDM0NzVkMzU2ZGJhOTczOWY5ZTYuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/e82e780fa16c68bf202b43475d356dba9739f9e6.jpg,https://www.atlasobscura.com/places/xul-solar-museum,Xul Solar Museum,Buenos Aires,Argentina,-34.594828,-58.407817
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2FkMzliMWEzMzJhNmEyMTQ2Nl82MDBweC1NYXRhZGVyb19kZV9FcGVjdWVuLmpwZyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ,https://www.atlasobscura.com/places/villa-epecuen-2,Villa Epecuen,Carhué,Argentina,-37.130833,-62.8075
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzhhYTAzNzBiN2VkMWVlMDlhZl9yZWNvbGV0YTQuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d,https://www.atlasobscura.com/places/recoleta-cemetery,Cementerio de la Recoleta,Buenos Aires,Argentina,-34.588636,-58.392521
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzg0MzQ3Y2Y1YThkMDM4Njk5MTZkMzlmMTk4YmIyYTkwMTYwYWZkNTAuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/84347cf5a8d03869916d39f198bb2a90160afd50.jpg,https://www.atlasobscura.com/places/palacio-barolo,Palacio Barolo,Buenos Aires,Argentina,-34.609392,-58.385881
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzgxY2U2NTM4NmJlMTlkYzgwNWM1OWE4YzEyZDg0MWQ1ZjkzNjY1Y2EuanBnIl0sWyJwIiwiY29udmVydCIsIiJdLFsicCIsImNvbnZlcnQiLCItcXVhbGl0eSA4MSAtYXV0by1vcmllbnQiXSxbInAiLCJ0aHVtYiIsIjYwMHg0MDAjIl1d/81ce65386be19dc805c59a8c12d841d5f93665ca.jpg,https://www.atlasobscura.com/places/largo-do-boticario,Largo do Boticário,Rio de Janeiro,Brazil,-22.93953,-43.201409
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzYyNDFiYTk3NGFiM2Y3MTg2MF82MTAzMjcxMDUzX2M1Y2M2NzhlZWNfYi5qcGciXSxbInAiLCJjb252ZXJ0IiwiLWF1dG8tb3JpZW50ICJdLFsicCIsInRodW1iIiwiMTAyNHg2ODIrMCswIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0,https://www.atlasobscura.com/places/the-royal-portuguese-cabinet-of-reading-rio-de-janeiro-brazil,The Royal Portuguese Cabinet of Reading,Rio de Janeiro,Brazil,-22.905508,-43.182075
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzL2NmNWQwODIxYTUzNzQ2ZmQzMF9MZWl0b19kYV9mb3JtYWNhb19WYWxlX2RhX0x1YS5wbmciXSxbInAiLCJjb252ZXJ0IiwiIl0sWyJwIiwiY29udmVydCIsIi1xdWFsaXR5IDgxIC1hdXRvLW9yaWVudCJdLFsicCIsInRodW1iIiwiNjAweDQwMCMiXV0,https://www.atlasobscura.com/places/vale-da-lua,Vale da Lua,Alto Paraíso de Goiás,Brazil,-14.186822,-47.789605
https://assets.atlasobscura.com/media/W1siZiIsInVwbG9hZHMvcGxhY2VfaW1hZ2VzLzI1a3U3enJqNG80MGVhZWVlMWFlMTNiMzJmZTVjX0lNR18zNzU0LkpQRyJdLFsicCIsImNvbnZlcnQiLCIiXSxbInAiLCJjb252ZXJ0IiwiLXF1YWxpdHkgODEgLWF1dG8tb3JpZW50Il0sWyJwIiwidGh1bWIiLCI2MDB4NDAwIyJdXQ/IMG_3754.JPG,https://www.atlasobscura.com/places/worlds-largest-cashew-tree-maior-cajueiro-do-mundo,World's Largest Cashew Tree,Parnamirim,Brazil,-5.978657,-35.123372
